event,condition,policy,phase,visit,context,world,wiring,action,reward,donor_event,internal_reward,task_reward,envelope,before,after,accepted
s1101-b48-w0-yoked_internal-p1-c0-t38,s1101-b48-w0-yoked_internal,yoked_internal,1,38,0,133,0,2,0.9636269630880523,s1101-b48-w1-live_internal-p1-c0-t38,0.27972693365078305,3.6940933139106846e-05,"{""action"": 2, ""context"": 0, ""nonce"": 76, ""phase"": 1, ""reward"": 0.9636269630880523, ""signature"": ""33df154e6ed169d4e843d8b669922bc4903b63a2b6751fce741ea28fec806e61""}",7394b51ab613879ad30b5214edd79017d6dabf6c22cfbe54b5c7a7c70f712ab5,c22136ed0df536b4c9000877ed366b70a9028154c14050801c3c149a94771a77,1
s1101-b48-w0-yoked_internal-p1-c1-t38,s1101-b48-w0-yoked_internal,yoked_internal,1,38,1,222,0,1,0.9975434639465518,s1101-b48-w1-live_internal-p1-c1-t38,0.27487362949352223,5.605846209855159e-05,"{""action"": 1, ""context"": 1, ""nonce"": 77, ""phase"": 1, ""reward"": 0.9975434639465518, ""signature"": ""306d0ab14deb37af4103e3a65acd850262133ff7c8ea8f2f503c82312f9ce160""}",8e79910a8c282bfb557e4553209175f4329cd2c16afc9469c3d73539f2e64743,f1c07465355ad69510817d1bff3a9094eac84057ec179795e44463a984388759,1
s1101-b48-w0-yoked_internal-p1-c0-t39,s1101-b48-w0-yoked_internal,yoked_internal,1,39,0,35,0,0,0.3579689327507808,s1101-b48-w1-live_internal-p1-c0-t39,0.3579689327507808,0.9999999999982357,"{""action"": 0, ""context"": 0, ""nonce"": 78, ""phase"": 1, ""reward"": 0.3579689327507808, ""signature"": ""a79c58af926c8c301b61085f577760ae6aecddc6c84c883d923bdca8df072778""}",257edf5b4e83e85098c0f9e5b02d027e494a39f940e02cd59f6c8fda8ed00192,adb1a011d55beae10676881740744f5c37bf8991120e89ab03394299ce43992d,1
s1101-b48-w0-yoked_internal-p1-c1-t39,s1101-b48-w0-yoked_internal,yoked_internal,1,39,1,214,0,0,0.09667037358158848,s1101-b48-w1-live_internal-p1-c1-t39,0.09667037358158848,6.93978253548666e-05,"{""action"": 0, ""context"": 1, ""nonce"": 79, ""phase"": 1, ""reward"": 0.09667037358158848, ""signature"": ""cab3fed5050d9f748f1e3720023a26ba9e1599510d67d52b6fc3c9cfba8d95e1""}",5144b7f0de45beaa63e06c2796cdd27b168f1e9a3bfa0a470ad69bd4fcb2c327,e7cd1b0c14ffc9c25b7005ccc63ee6fc6ebf7ece736a119e6c74b1381e443758,1
s1101-b48-w0-yoked_internal-p1-c0-t40,s1101-b48-w0-yoked_internal,yoked_internal,1,40,0,139,0,2,0.9526909443211943,s1101-b48-w1-live_internal-p1-c0-t40,0.5762616068893618,5.428229819159913e-05,"{""action"": 2, ""context"": 0, ""nonce"": 80, ""phase"": 1, ""reward"": 0.9526909443211943, ""signature"": ""47460fb9eb15fd12f2c6be586246856962b650c98567fa49190809e9a0d0482d""}",5042f6fea87d6d81bfa8247375f482666ac0045fe2b61de8b3894a804504e2f1,c2e9c458ee28c281ccb3e8746194895406f62e429d4cbf384b4618a0f91194c5,1
s1101-b48-w0-yoked_internal-p1-c1-t40,s1101-b48-w0-yoked_internal,yoked_internal,1,40,1,228,0,1,0.6401214326382294,s1101-b48-w1-live_internal-p1-c1-t40,0.9566083102103844,0.9999999999791553,"{""action"": 1, ""context"": 1, ""nonce"": 81, ""phase"": 1, ""reward"": 0.6401214326382294, ""signature"": ""1bce39a52b81d6e6c49e5bb3dff77e4d7b1cb7f135332c57295397829879f35e""}",718e96409a45ece7622b87237c34fd1c5fcc43e5c7a01ae20d2f142669d09b35,0fcaa37ea48745e19a715f7be34ab3d4cfbb0c8169ac6b5d6c7c85a776bb19f9,1
s1101-b48-w0-yoked_internal-p1-c0-t41,s1101-b48-w0-yoked_internal,yoked_internal,1,41,0,183,0,2,0.622314443416624,s1101-b48-w1-live_internal-p1-c0-t41,0.7538430634034853,0.9999999999992732,"{""action"": 2, ""context"": 0, ""nonce"": 82, ""phase"": 1, ""reward"": 0.622314443416624, ""signature"": ""1b7bfbed080105222f3f56707e312b1f7beebaccf5cdbd08bb6f0991ac392b91""}",8f6ca2b022622e3a7b9b10c0523bdf3c5aae4030e8e215c23a80fc2de2675548,5297d8bb3fe623ee93e44313a0f0f1e63b0b9d3921fdb45aac53dbf81270244c,1
s1101-b48-w0-yoked_internal-p1-c1-t41,s1101-b48-w0-yoked_internal,yoked_internal,1,41,1,232,0,1,0.3732217511342968,s1101-b48-w1-live_internal-p1-c1-t41,0.8399190278379707,0.9999999999184576,"{""action"": 1, ""context"": 1, ""nonce"": 83, ""phase"": 1, ""reward"": 0.3732217511342968, ""signature"": ""68252694caee89d2dcb519784fd5a3398aef09cea970c21513619e870418d176""}",195453ab63620b70bc6f0ad37c1b3338b2c858bb16443689411b725632552477,10844c530df23cba267690761f2cb34614b8fbf783a535ea85dd7a564eca43d1,1
s1101-b48-w0-yoked_internal-p1-c0-t42,s1101-b48-w0-yoked_internal,yoked_internal,1,42,0,3,0,2,0.9927435841384954,s1101-b48-w1-live_internal-p1-c0-t42,0.3746679280257077,0.999999999822159,"{""action"": 2, ""context"": 0, ""nonce"": 84, ""phase"": 1, ""reward"": 0.9927435841384954, ""signature"": ""f35f12bebe6b44700ef6a1c8836255bee9be4de0d6ec1482faa954edeb3a4251""}",5dfb2a0ae354c59234f630d54ded651a45f2b7aa9ef4575dbfb8d21888487394,2fd6b3927adde41241cf9e35ebc155c6c089a6d6e480f52151b09a65e0cfc491,1
s1101-b48-w0-yoked_internal-p1-c1-t42,s1101-b48-w0-yoked_internal,yoked_internal,1,42,1,82,0,1,0.9169073762232215,s1101-b48-w1-live_internal-p1-c1-t42,0.23364641878268544,0.9999999996533664,"{""action"": 1, ""context"": 1, ""nonce"": 85, ""phase"": 1, ""reward"": 0.9169073762232215, ""signature"": ""0bf4737cf5f648ce5338c9f229d7049a9a6e842d96e2f2b9bf7c5f061eb222d0""}",a6efa1382064d3e30bb1d99f52251df325215cd579ca3575e0413421da2a8b09,1792a88c76c35a851702e7d0fba084fa1b796fe66e9096cb330001cbe0fd2294,1
s1101-b48-w0-yoked_internal-p1-c0-t43,s1101-b48-w0-yoked_internal,yoked_internal,1,43,0,154,0,1,0.7093027702984034,s1101-b48-w1-live_internal-p1-c0-t43,0.833451230025082,0.9999999996769794,"{""action"": 1, ""context"": 0, ""nonce"": 86, ""phase"": 1, ""reward"": 0.7093027702984034, ""signature"": ""fe3543d67187798867e30f765944b728deee513ace6bf63dec1333b3549ea22e""}",dfa1cb5b7a0bc1f6700e7d72de73ff7c055d42d15f52025d214abfcb54da4d13,837ee709eea596fe817703c51d10f34352dc417270a098b4ed8872550d5f42ac,1
s1101-b48-w0-yoked_internal-p1-c1-t43,s1101-b48-w0-yoked_internal,yoked_internal,1,43,1,248,0,1,0.9216682764447922,s1101-b48-w1-live_internal-p1-c1-t43,0.7160631250490199,0.9999999999910408,"{""action"": 1, ""context"": 1, ""nonce"": 87, ""phase"": 1, ""reward"": 0.9216682764447922, ""signature"": ""eb639268947141814f0461dc51d5b5b6f914cb165203a8ed3e05d9a4ec8ba416""}",a03394556fda46f93b994f61cb38e123299ac7ded564b7bc7f3e32644dcd3990,1852a919a25c79aa37be1592b8c63e5d9ee1a42ffca5bef9dfb4deef22b57fb8,1
s1101-b48-w0-yoked_internal-p1-c0-t44,s1101-b48-w0-yoked_internal,yoked_internal,1,44,0,147,0,2,0.9829693019284494,s1101-b48-w1-live_internal-p1-c0-t44,0.27110037412948684,0.9999999999978215,"{""action"": 2, ""context"": 0, ""nonce"": 88, ""phase"": 1, ""reward"": 0.9829693019284494, ""signature"": ""fd932904a0b502482365344c9974b9f036166fef62c8ac70801cb557f0ebf68e""}",8327058a08f36df774f4595e4fe51b7fd98456e548677622eb25a58e948f3111,a320f659f27a4b56333150d4acafecfd675324d6ac94adcae6a4bd2a411e3e6e,1
s1101-b48-w0-yoked_internal-p1-c1-t44,s1101-b48-w0-yoked_internal,yoked_internal,1,44,1,244,0,1,0.7817776739803556,s1101-b48-w1-live_internal-p1-c1-t44,0.48142437888658896,0.9999999998954457,"{""action"": 1, ""context"": 1, ""nonce"": 89, ""phase"": 1, ""reward"": 0.7817776739803556, ""signature"": ""4c67cde2ef2dbfa5bd34b9d51d47f18be030b72bf1f9292a6cc0beb2135c36bb""}",b46749e8814ab1dbf83c18278483a2092fbade6c83b1aa4760b5d3dff262231b,2c269f03be953fb1be1a5b3584527b1a92e9983832ec0e16f5887660ceb7c915,1
s1101-b48-w0-yoked_internal-p1-c0-t45,s1101-b48-w0-yoked_internal,yoked_internal,1,45,0,161,0,2,0.966080864441733,s1101-b48-w1-live_internal-p1-c0-t45,0.07216361413235328,2.3899802624849364e-05,"{""action"": 2, ""context"": 0, ""nonce"": 90, ""phase"": 1, ""reward"": 0.966080864441733, ""signature"": ""099c572ba27c1c76019b51dc2528303203fa42d36238fdf96d02afcd19c8d5a0""}",28dba09d6284f0fce80b7ed55b22e9e8abe9158fb2b12d06c51d58fde84b7d97,d98e4a465b6ed0caa15d37035ef945b878203ddee5bea45f5a516d2f35cd132e,1
s1101-b48-w0-yoked_internal-p1-c1-t45,s1101-b48-w0-yoked_internal,yoked_internal,1,45,1,204,0,1,0.9594776756751655,s1101-b48-w1-live_internal-p1-c1-t45,0.2784057108735436,0.9999999999645407,"{""action"": 1, ""context"": 1, ""nonce"": 91, ""phase"": 1, ""reward"": 0.9594776756751655, ""signature"": ""bb93327213f1b7beed8e2a43e65f851b2167d5e3e913b0a3f21dcc12c00e5fc6""}",b815a47c5d910c037d7f21fa9435c95ba67986814e0165d55117838e3b4943b2,c143d0472920b8a1b2402b22098d42d8200c693ccec0eb3f5f580ab095825088,1
s1101-b48-w0-yoked_internal-p1-c0-t46,s1101-b48-w0-yoked_internal,yoked_internal,1,46,0,45,0,2,0.9968305216297496,s1101-b48-w1-live_internal-p1-c0-t46,0.15062190769296468,0.9999999999994104,"{""action"": 2, ""context"": 0, ""nonce"": 92, ""phase"": 1, ""reward"": 0.9968305216297496, ""signature"": ""a77799c18462009f2fcbf559e218d003fc29ac876b1e86989fa0bbc00a66bf60""}",171c363d983e2298ea5ac747d4f8d4918c98b98931871e836a8a35073c9e84c5,a90ff4c716dcc2b7ab4164db091ba30640f6158cfd80d2e8cad502ecd903d988,1
s1101-b48-w0-yoked_internal-p1-c1-t46,s1101-b48-w0-yoked_internal,yoked_internal,1,46,1,210,0,1,0.9779606742525125,s1101-b48-w1-live_internal-p1-c1-t46,0.09667037358158848,6.93978253548666e-05,"{""action"": 1, ""context"": 1, ""nonce"": 93, ""phase"": 1, ""reward"": 0.9779606742525125, ""signature"": ""a8c0142b3df1fe482afa8990366ce3ed822eada33255d72b335add2e94112002""}",6be8f228fc82bc98bea4b02895fc605b09eb2e7c83833e8e30cfc674c9a91875,d8dd6d58bd37c31fd789abd8888a45023436e16c16678626adb71375b0020d8f,1
s1101-b48-w0-yoked_internal-p1-c0-t47,s1101-b48-w0-yoked_internal,yoked_internal,1,47,0,24,0,2,0.8015382825578085,s1101-b48-w1-live_internal-p1-c0-t47,0.6268805394201293,0.9999999999564514,"{""action"": 2, ""context"": 0, ""nonce"": 94, ""phase"": 1, ""reward"": 0.8015382825578085, ""signature"": ""7d3202a4688970fde6e6857bbedb6869cf9c47bf697f308536d6db4fe60e30d1""}",862ba13b5246bb287667081e93ef6ce48143d573589d72225ba86286e0a458ad,22d9ce27e37bdee7ce6d81c25c6cb465907eb8232d2ff45561150cdf66958f7f,1
s1101-b48-w0-yoked_internal-p1-c1-t47,s1101-b48-w0-yoked_internal,yoked_internal,1,47,1,205,0,2,0.23038226936158046,s1101-b48-w1-live_internal-p1-c1-t47,0.9479348552607709,0.9999999999072229,"{""action"": 2, ""context"": 1, ""nonce"": 95, ""phase"": 1, ""reward"": 0.23038226936158046, ""signature"": ""3cc61aa7e18a2009d589cc5c6f51335f93f8f3d7f8f5f576d76e457b130d2231""}",615529376cb6b8f9fc7ead5415209846911e1fa6e16e5ac71af5ce64720e2276,6e107ac5d6f2e3fe2e460f63f99fad2722a9d245eb69d1692effa3676aa4797d,1
s1101-b48-w0-yoked_internal-p2-c0-t0,s1101-b48-w0-yoked_internal,yoked_internal,2,0,0,41,1,2,0.3762792741015444,s1101-b48-w1-live_internal-p2-c0-t0,0.7820441318245015,0.9999999999988729,"{""action"": 2, ""context"": 0, ""nonce"": 96, ""phase"": 2, ""reward"": 0.3762792741015444, ""signature"": ""82e9076774627bfe1814aa9b4a4f6279d3741ba2979a8b184939ce0c9d8cdecf""}",af0dfeee5227a3a7b415b25785c617a80d1ce011b774411a605298080557c38b,ae0bc2bbecdf4de21e5d005f4a6f498c89b9a5548fc65c7b9442c28dc99edfb8,1
s1101-b48-w0-yoked_internal-p2-c1-t0,s1101-b48-w0-yoked_internal,yoked_internal,2,0,1,235,1,1,0.922417521621794,s1101-b48-w1-live_internal-p2-c1-t0,0.5366487014854866,0.9999999999960257,"{""action"": 1, ""context"": 1, ""nonce"": 97, ""phase"": 2, ""reward"": 0.922417521621794, ""signature"": ""11a04256eceba9a563009ef10e729f6dfda6060955f8a4664cbbc7fba0436f3a""}",e6ced80de85dc2392520e17e9d9c8647ba4ece04a2e249f1b17d9334fee16afb,c89dd1e182b25f4575c08daaa10a9997cbb3bb1fcf6e1ee1facff63a0d82cf8d,1
s1101-b48-w0-yoked_internal-p2-c0-t1,s1101-b48-w0-yoked_internal,yoked_internal,2,1,0,143,1,2,0.15108104384054122,s1101-b48-w1-live_internal-p2-c0-t1,0.9930567251670501,0.9999999994555943,"{""action"": 2, ""context"": 0, ""nonce"": 98, ""phase"": 2, ""reward"": 0.15108104384054122, ""signature"": ""96e41c4afe93dbd7ad0f01c470afc053aa0b7d568eed35904fa3a66ed422625d""}",1ee9781ed3ea6b909f0b240f91919f6bfb9b943b78d846a0799bb623aaba19cc,7cc0e549aee45fcd813ed12f9d1e67051c444e2d0f611eb52bba154ab7a8f5be,1
s1101-b48-w0-yoked_internal-p2-c1-t1,s1101-b48-w0-yoked_internal,yoked_internal,2,1,1,95,1,1,0.2087415354809382,s1101-b48-w1-live_internal-p2-c1-t1,0.9764702941448691,0.9999999991250403,"{""action"": 1, ""context"": 1, ""nonce"": 99, ""phase"": 2, ""reward"": 0.2087415354809382, ""signature"": ""5d9a96f617c54fdd943534b75f430cc7305ea3b674a0afbad7501fbc916751c6""}",2f87fb715a62c8594f0437ce728909c04ff4db3abb2d7efa427424f00dbed668,ae1432c54c45281211bc23ef7952ce9ba057260dafe44cafcbe3fd6f36665dde,1
s1101-b48-w0-yoked_internal-p2-c0-t2,s1101-b48-w0-yoked_internal,yoked_internal,2,2,0,129,1,2,0.4003514723440882,s1101-b48-w1-live_internal-p2-c0-t2,0.9967271753017494,0.9999999997742102,"{""action"": 2, ""context"": 0, ""nonce"": 100, ""phase"": 2, ""reward"": 0.4003514723440882, ""signature"": ""cbfb11470aac7aac8d714d089e0264dcc97e8ba30977e29de73d63f43de395b3""}",ad572ed1c6d202d253994c1e05a2a129ef24ec59fa60fe22350ef14ba70c15b6,791fb2c41e4dfb21473c07950d3be2b3e35d4ca4572f98bfb58c5b85b19411c3,1
s1101-b48-w0-yoked_internal-p2-c1-t2,s1101-b48-w0-yoked_internal,yoked_internal,2,2,1,112,1,1,0.3096753862371353,s1101-b48-w1-live_internal-p2-c1-t2,0.9743135258593599,0.999999999999424,"{""action"": 1, ""context"": 1, ""nonce"": 101, ""phase"": 2, ""reward"": 0.3096753862371353, ""signature"": ""a51fdbdc4faee0fd1332013a6a1123ccfd3d66d042010c5d16cb3972814135aa""}",c725d3d49e0c9e243794cacf3ad24838a828913b142dffba7a44d9a580ef2bc6,6c08292e6082925d57f46ff63c4667f96a29af2d376b23a91365fbd008ada4bc,1
s1101-b48-w0-yoked_internal-p2-c0-t3,s1101-b48-w0-yoked_internal,yoked_internal,2,3,0,28,1,0,0.6925191295847051,s1101-b48-w1-live_internal-p2-c0-t3,0.6925191295847051,0.9999999999817929,"{""action"": 0, ""context"": 0, ""nonce"": 102, ""phase"": 2, ""reward"": 0.6925191295847051, ""signature"": ""110b34db819fe6e2f1342c3be45c8d8ae8c22b7e5250337a7386b6ca19b14fb0""}",a4b7be5e3f9431c992660148e61f62429acddfaf8d14f31ecd380c025494f817,109f3ad4910bce400455743bfd815a56ac350af6c0a11b432589b8897cc7766d,1
s1101-b48-w0-yoked_internal-p2-c1-t3,s1101-b48-w0-yoked_internal,yoked_internal,2,3,1,98,1,0,0.9202590096127727,s1101-b48-w1-live_internal-p2-c1-t3,0.9202590096127727,0.9999999999962406,"{""action"": 0, ""context"": 1, ""nonce"": 103, ""phase"": 2, ""reward"": 0.9202590096127727, ""signature"": ""4101e150e7a234f8fde5dd9e6adfb43d13b542df32e2ffa19199b4559d7a3ab7""}",ff61100aef1265e4d90e840c3cae6764745691abb1cc956c09c46c3e8a05a51b,39c05721562d98d1fef22b3ab663002ffb3faac5b1a478d480bc30d027489d69,1
s1101-b48-w0-yoked_internal-p2-c0-t4,s1101-b48-w0-yoked_internal,yoked_internal,2,4,0,151,1,2,0.8847269651236348,s1101-b48-w1-live_internal-p2-c0-t4,0.7234715278136492,0.9999999999990394,"{""action"": 2, ""context"": 0, ""nonce"": 104, ""phase"": 2, ""reward"": 0.8847269651236348, ""signature"": ""c88389574f59ef50ecda7013a74b3188d3399d80206650849e47c60e80b27440""}",85f4c923709f7761a580ceafff781e1c066717978d03044a5b71789ca25aad0b,d25035a2df0b010a55a5348d23f22299b3b43f27a2e654750d9582e2a002406d,1
s1101-b48-w0-yoked_internal-p2-c1-t4,s1101-b48-w0-yoked_internal,yoked_internal,2,4,1,107,1,1,0.6193365551225464,s1101-b48-w1-live_internal-p2-c1-t4,0.8813194246769214,0.9999999999506777,"{""action"": 1, ""context"": 1, ""nonce"": 105, ""phase"": 2, ""reward"": 0.6193365551225464, ""signature"": ""9f1c8c655dcbb490f6a167a3f9a107cb24005aff942385e5a69c36f37a1cb894""}",e9f681eb8558b4de0efe50921cbf4b1899176bbe3071ba5af15827eebc65b87e,7c67d181d8b21178a0a379e804aef5b9464e55cb13d5955b610658a560c351fb,1
s1101-b48-w0-yoked_internal-p2-c0-t5,s1101-b48-w0-yoked_internal,yoked_internal,2,5,0,49,1,2,0.5356381579559111,s1101-b48-w1-live_internal-p2-c0-t5,0.961040166701917,0.9999999999992404,"{""action"": 2, ""context"": 0, ""nonce"": 106, ""phase"": 2, ""reward"": 0.5356381579559111, ""signature"": ""20ea75bdb5808fe47fab753f866518f6e9ac4208bf7ba1a2fbee1931dfaddd10""}",717eb096c50e8a3b96d8d044ffeaa1492261adf17409d1dfae5e45b00757968f,d348e66c5a6f7cd22d44cd2a8c40e61d472d557e1d4b1a913df5261861579e5c,1
s1101-b48-w0-yoked_internal-p2-c1-t5,s1101-b48-w0-yoked_internal,yoked_internal,2,5,1,196,1,1,0.7521185721544268,s1101-b48-w1-live_internal-p2-c1-t5,0.8384813908276443,0.999999999827875,"{""action"": 1, ""context"": 1, ""nonce"": 107, ""phase"": 2, ""reward"": 0.7521185721544268, ""signature"": ""d9ae9a8efa62b507528dbe59c45cd0d2075b1710d15f914d30fd6628674181b4""}",fd4eb326602f002fa57ffea83f32d0f236ca245dd28ab3c5aa935f266f6b056c,3975111ccd3b6ee5c6a39a897dad5bc313f4788c31bad9d73233fea1e208cc0c,1
s1101-b48-w0-yoked_internal-p2-c0-t6,s1101-b48-w0-yoked_internal,yoked_internal,2,6,0,131,1,2,0.1597093559047602,s1101-b48-w1-live_internal-p2-c0-t6,0.9938170055664297,0.9999999999771979,"{""action"": 2, ""context"": 0, ""nonce"": 108, ""phase"": 2, ""reward"": 0.1597093559047602, ""signature"": ""4ac2cf874eb8ad45da067dd3ca63edbc1aac7142d6fc4b5135644e5faac78071""}",1b9494342e6fe1ea3230a04ead8ad15e91f9f404dc8af3c952c49b47d1901aca,f7226dfcde55f8eaea74119aeeb74c66824a0b945af95c5dbee780385290c7db,1
s1101-b48-w0-yoked_internal-p2-c1-t6,s1101-b48-w0-yoked_internal,yoked_internal,2,6,1,87,1,1,0.43282086081068327,s1101-b48-w1-live_internal-p2-c1-t6,0.9714580818780257,0.9999999999985565,"{""action"": 1, ""context"": 1, ""nonce"": 109, ""phase"": 2, ""reward"": 0.43282086081068327, ""signature"": ""1665314a3b10d55b959c40d6c21e12f9ca1a61347f1cecba2690d1c986d64550""}",db608f3adbe8ccac15d97015a23e08093ebd0a066e46c1d26aabf1608c6f5a5b,b9ec6776503ab68b3a308f832b346f634773348fd759b637b2bc228fc53b8c6e,1
s1101-b48-w0-yoked_internal-p2-c0-t7,s1101-b48-w0-yoked_internal,yoked_internal,2,7,0,36,1,1,0.9918110587294926,s1101-b48-w1-live_internal-p2-c0-t7,0.2334539751145549,1.161322593123959e-05,"{""action"": 1, ""context"": 0, ""nonce"": 110, ""phase"": 2, ""reward"": 0.9918110587294926, ""signature"": ""764124d607864fe4cc156f664c911a698dd2138e3ddcbed0e787460c9eacafa2""}",7a55f91631e2634eb36f6660f1baa67eafbb6e0f53e6250159620bd4f5d30a0b,65936c9f8bc55d466522367cb27ff9c14710e175870aabedcd3b7761d4d20a58,1
s1101-b48-w0-yoked_internal-p2-c1-t7,s1101-b48-w0-yoked_internal,yoked_internal,2,7,1,72,1,1,0.48428183364954425,s1101-b48-w1-live_internal-p2-c1-t7,0.9908417588912223,0.9999999990501403,"{""action"": 1, ""context"": 1, ""nonce"": 111, ""phase"": 2, ""reward"": 0.48428183364954425, ""signature"": ""1b8bd88ab90300025f29ca64ebac70ca62826d6fb4536491c96a93deaeb15d83""}",0a4d13579c50db62141624fa4f5661d931b7396a75d8264602d531c7d03d874e,de319041fd9585d976a8f1cd076f8cdb7979ea1d1440508bd0ba3aa6a9523853,1
s1101-b48-w0-yoked_internal-p2-c0-t8,s1101-b48-w0-yoked_internal,yoked_internal,2,8,0,40,1,1,0.9845062586120467,s1101-b48-w1-live_internal-p2-c0-t8,0.17279659705239148,0.00015731703801424857,"{""action"": 1, ""context"": 0, ""nonce"": 112, ""phase"": 2, ""reward"": 0.9845062586120467, ""signature"": ""97bfcf062107a2e1e367a19bae52d1f85c80fc605217c6ea9cac386e0638a832""}",854ccdebd77edd1b6dc09606d8dec133258c87efdd852719cce068c2232b80bc,fa0f4facd1fc39ee3e665486b122fd7a08693600f2a206f03fc27a8a2edbeb04,1
s1101-b48-w0-yoked_internal-p2-c1-t8,s1101-b48-w0-yoked_internal,yoked_internal,2,8,1,109,1,1,0.2360817495770019,s1101-b48-w1-live_internal-p2-c1-t8,0.9126629521643195,0.9999999994610512,"{""action"": 1, ""context"": 1, ""nonce"": 113, ""phase"": 2, ""reward"": 0.2360817495770019, ""signature"": ""da22dc4824e2633705cdeffab1ac0d1397e0f19f53d56390648b0685c08a10b9""}",b7b618aff0d38202682d188d1c2da908cc3a45b216ee0a943771e436a194da7a,beae8aeb67c25cb15c35ae041a22760a1027ca8ff2977477f12034bd6f724ccd,1
s1101-b48-w0-yoked_internal-p2-c0-t9,s1101-b48-w0-yoked_internal,yoked_internal,2,9,0,47,1,1,0.9926856991078534,s1101-b48-w1-live_internal-p2-c0-t9,0.17643406730720634,0.9999999999988402,"{""action"": 1, ""context"": 0, ""nonce"": 114, ""phase"": 2, ""reward"": 0.9926856991078534, ""signature"": ""2f8d9ebd2f47b52b0ca306397ebf5bbcfec40684a54ae6091450631272cd2255""}",3dd9c6b076bbcdbbbb23d57b7b843faa22ce812d431c8698055242c1ff86f19d,a6b117c2429a878762e3218654c98ac461be1ceefb0bf6b1785b24e9a6ff95d9,1
s1101-b48-w0-yoked_internal-p2-c1-t9,s1101-b48-w0-yoked_internal,yoked_internal,2,9,1,201,1,0,0.23038226936158046,s1101-b48-w1-live_internal-p2-c1-t9,0.23038226936158046,0.9999999999929822,"{""action"": 0, ""context"": 1, ""nonce"": 115, ""phase"": 2, ""reward"": 0.23038226936158046, ""signature"": ""2eeaafa0b3c3c77ff7200671207d73a92e20f2de26d205bbb390f9130f3a3fd0""}",cefc2e890190cc2bbe1cc37e16efcca9988e864c002225628c94db481d0ca204,14a839d96de82d5dfe495a3f3b86b83888e40e98a5913d638a4cb84c0e6a9909,1
s1101-b48-w0-yoked_internal-p2-c0-t10,s1101-b48-w0-yoked_internal,yoked_internal,2,10,0,61,1,1,0.8985201661196243,s1101-b48-w1-live_internal-p2-c0-t10,0.355805075467035,0.9999999999992404,"{""action"": 1, ""context"": 0, ""nonce"": 116, ""phase"": 2, ""reward"": 0.8985201661196243, ""signature"": ""014c726bc2e409a154ab03afdf251141884581058e8d8ead2a062851e9fe0cf7""}",6c7fa46fbe947a548171a9e869d6c6e8f2cd920ec7ba087009b5cdbaf1b2b88c,f63571617b19be29d6a395f1d33f3b263bd2c9761c95e346a6351ea49c340bfe,1
s1101-b48-w0-yoked_internal-p2-c1-t10,s1101-b48-w0-yoked_internal,yoked_internal,2,10,1,197,1,1,0.47194033651361866,s1101-b48-w1-live_internal-p2-c1-t10,0.8878149514414849,0.9999999998850279,"{""action"": 1, ""context"": 1, ""nonce"": 117, ""phase"": 2, ""reward"": 0.47194033651361866, ""signature"": ""4e8119dd15ef3cd5586045bab45f5f8c944be627cb1a30ae1ca39bfde5471cf9""}",d594a4db8fa8370d60b336fada63d430ea8a367a6347df19592eed87d7786b7d,d5598a81c60bd5da642e008740f0e228b735f1afbf2748560c1cebd015fe73f6,1
s1101-b48-w0-yoked_internal-p2-c0-t11,s1101-b48-w0-yoked_internal,yoked_internal,2,11,0,18,1,2,0.41694231129733406,s1101-b48-w1-live_internal-p2-c0-t11,0.8926241291629897,0.9999999999954433,"{""action"": 2, ""context"": 0, ""nonce"": 118, ""phase"": 2, ""reward"": 0.41694231129733406, ""signature"": ""e53d8c5d6433f66ef76272c10d850f98349df291cbef99e1d00cc5681149629f""}",928316cfa07b28e3861066549cf109eccb182d12a9996b1f230be47467fe4e1e,7166e60bd989606dd44c21b90aa9378e2d6540dd3a153b63e6e8045233baab35,1
s1101-b48-w0-yoked_internal-p2-c1-t11,s1101-b48-w0-yoked_internal,yoked_internal,2,11,1,217,1,2,0.9328726352073909,s1101-b48-w1-live_internal-p2-c1-t11,0.5377837777500617,0.9999999999948535,"{""action"": 2, ""context"": 1, ""nonce"": 119, ""phase"": 2, ""reward"": 0.9328726352073909, ""signature"": ""d24849c6b2d6c0376e17bf62426a5132338efdf5316508359de77599308d2deb""}",b638c73b25aa88c8aa7c8dff84fb90df7c3bcb10ae1dabb351b762359b9f22df,031666b20afe5aa8aaac02585ba7450ab871f34b0ee391e10a697da0bc0adc6b,1
s1101-b48-w0-yoked_internal-p2-c0-t12,s1101-b48-w0-yoked_internal,yoked_internal,2,12,0,155,1,1,0.5637646220363136,s1101-b48-w1-live_internal-p2-c0-t12,0.7751910192872089,0.9999999999990394,"{""action"": 1, ""context"": 0, ""nonce"": 120, ""phase"": 2, ""reward"": 0.5637646220363136, ""signature"": ""30ec6a689c8428f6f5cca0badfc0463222419adb7b1076e1c2ce19813313541a""}",cabb29f3730df221fb0b99d5e3ed8c1680a2bd57e4772293076846f9e89126a1,a8f3892dd2961fb5dfb43cd571fcc8aca24610feef460dc07d19350bbcc75f43,1
